,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can
0,0.8775471698113207,0.8761708404723582,0.8632058092421643,0.876130306887697,0.862375939849624,0.864416808225314,0.8775471698113207,"[[409.8, 65.4], [64.4, 520.4]]",22.6,246.8,"[1, 1, 2]"
1,0.879245283018868,0.8780044859590033,0.8657660480290339,0.8782602189527207,0.8686917293233082,0.8630894156462336,0.879245283018868,"[[412.8, 62.4], [65.6, 519.2]]",21.2,254.8,"[2, 1, 2]"
2,0.8877358490566036,0.8863659908495993,0.8739495036109968,0.8858703886153947,0.8678390092879257,0.8803843100669964,0.8877358490566039,"[[412.4, 62.8], [56.2, 528.6]]",18.0,260.6,"[3, 1, 2]"
3,0.8850943396226414,0.8834571946535188,0.8696606405432593,0.8822537435657161,0.8547943387881467,0.8851324201343342,0.8850943396226414,"[[406.2, 69.0], [52.8, 532.0]]",19.8,265.2,"[5, 1, 2]"
4,0.8849056603773585,0.883367581912754,0.8700105614608071,0.8825606468494632,0.8598549314462627,0.8806038283311771,0.8849056603773585,"[[408.6, 66.6], [55.4, 529.4]]",17.2,268.4,"[7, 1, 2]"
5,0.8881132075471697,0.886392699926008,0.8724672727879037,0.884911240010396,0.8539566563467492,0.8920872488136243,0.8881132075471697,"[[405.8, 69.4], [49.2, 535.6]]",19.4,233.4,"[10, 1, 2]"
