,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can,score_train
0,0.8905660377358491,0.8898409251355487,0.8809034907597536,0.8917498875393612,0.9031578947368422,0.8597194388777555,0.8905660377358491,"[[429  46]
 [ 70 515]]",20,248,"[1, 1, 2]",0.9441037735849057
1,0.879245283018868,0.8786855695912792,0.8704453441295548,0.8816914080071976,0.9052631578947369,0.8382066276803118,0.879245283018868,"[[430  45]
 [ 83 502]]",16,347,"[10, 1, 2]",0.9341981132075472
2,0.8764150943396226,0.8757248118107073,0.8664627930682978,0.8781376518218624,0.8947368421052632,0.8399209486166008,0.8764150943396226,"[[425  50]
 [ 81 504]]",22,398,"[50, 1, 2]",0.9226415094339623
3,0.8462264150943396,0.8457804741549746,0.8374875373878363,0.8497975708502025,0.8842105263157894,0.7954545454545454,0.8462264150943396,"[[420  55]
 [108 477]]",40,387,"[100, 1, 2]",0.9132075471698113
