,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can
0,0.959013605442177,0.9582433547082457,0.962279488066413,0.9576719576719578,0.962962962962963,0.9668520578420468,0.959013605442177,"[[26.6, 1.0], [1.0, 20.2]]",2.2,3.2,"[1, 0.02, 0.02, 1, 2]"
1,0.950765306122449,0.949767480957936,0.9543041926851027,0.9492063492063492,0.9555555555555555,0.9606451612903226,0.950765306122449,"[[26.4, 1.2], [1.2, 20.0]]",1.0,2.0,"[1, 0.1, 0.1, 1, 2]"
2,0.950765306122449,0.9496814983034374,0.9560599859114841,0.9484968734968735,0.9632275132275133,0.9523118279569893,0.950765306122449,"[[26.6, 1.0], [1.4, 19.8]]",2.6,3.8,"[2, 0.02, 0.02, 1, 2]"
3,0.950765306122449,0.9498653452652046,0.9556772107918668,0.9495550745550746,0.9558201058201059,0.958026113671275,0.950765306122449,"[[26.4, 1.2], [1.2, 20.0]]",3.0,4.2,"[2, 0.1, 0.1, 1, 2]"
4,0.9711734693877551,0.9701584662828836,0.9755306077794422,0.9677248677248678,0.9925925925925926,0.9606451612903226,0.9711734693877551,"[[27.4, 0.2], [1.2, 20.0]]",3.0,4.2,"[3, 0.02, 0.02, 1, 2]"
5,0.950765306122449,0.9500621676547556,0.9553203865278169,0.9507455507455507,0.9486772486772488,0.9635878489326766,0.950765306122449,"[[26.2, 1.4], [1.0, 20.2]]",3.6,5.2,"[3, 0.1, 0.1, 1, 2]"
6,0.9670918367346939,0.9660735010248256,0.9716118849927948,0.9640211640211641,0.9851851851851852,0.9606451612903226,0.9670918367346939,"[[27.2, 0.4], [1.2, 20.0]]",3.2,4.2,"[5, 0.02, 0.02, 1, 2]"
7,0.9630102040816327,0.961929737811295,0.9679755213564313,0.9604497354497354,0.9780423280423282,0.9606451612903226,0.9630102040816327,"[[27.0, 0.6], [1.2, 20.0]]",3.4,4.6,"[5, 0.1, 0.1, 1, 2]"
8,0.9670918367346939,0.9660183227087776,0.9718967852776952,0.9631794131794132,0.9925925925925926,0.9532377538829152,0.9670918367346939,"[[27.4, 0.2], [1.4, 19.8]]",3.2,4.2,"[7, 0.02, 0.02, 1, 2]"
9,0.9670918367346939,0.9660183227087776,0.9718967852776952,0.9631794131794132,0.9925925925925926,0.9532377538829152,0.9670918367346939,"[[27.4, 0.2], [1.4, 19.8]]",3.4,4.4,"[7, 0.1, 0.1, 1, 2]"
10,0.9630102040816327,0.961874559495247,0.9682604216413315,0.9596079846079846,0.9854497354497355,0.9532377538829152,0.9630102040816327,"[[27.2, 0.4], [1.4, 19.8]]",3.2,4.2,"[10, 0.02, 0.02, 1, 2]"
11,0.9630102040816327,0.961874559495247,0.9682604216413315,0.9596079846079846,0.9854497354497355,0.9532377538829152,0.9630102040816327,"[[27.2, 0.4], [1.4, 19.8]]",3.4,4.4,"[10, 0.1, 0.1, 1, 2]"
