,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can,score_train
0,0.9375,0.9352226720647774,0.9473684210526316,0.9285714285714286,1.0,0.9,0.9375,"[[27  0]
 [ 3 18]]",1,2,"[1, 1, 2]",0.9897959183673469
1,0.9583333333333334,0.9571428571428572,0.9642857142857143,0.9523809523809523,1.0,0.9310344827586207,0.9583333333333334,"[[27  0]
 [ 2 19]]",3,4,"[10, 1, 2]",0.9948979591836735
2,0.9583333333333334,0.9571428571428572,0.9642857142857143,0.9523809523809523,1.0,0.9310344827586207,0.9583333333333334,"[[27  0]
 [ 2 19]]",3,4,"[50, 1, 2]",0.9948979591836735
3,0.9583333333333334,0.9571428571428572,0.9642857142857143,0.9523809523809523,1.0,0.9310344827586207,0.9583333333333334,"[[27  0]
 [ 2 19]]",3,4,"[100, 1, 2]",0.9948979591836735
