,lda_class_all,var_class_all,dist_class_all,can
0,"{7: [0.1653600847894141, 0.6784984858622823, 0.6387873624846636, 0.38835384296885844, 0.13102486705492408, 0.051175014010056315, 0.7719803500477492, 0.6476967592730231, 0.12200068507060559, 0.3378046490243356, 1.0879768656212088, 0.28874046115410756], 6: [0.5115493286133745, 0.5755580052702565, 0.6817518440461428, 0.598381822141653, 0.8916850463371928, 0.23520322397366045, 0.386900795150958, 0.16789992549811936, 0.8759368633614729, 0.5726296125392187, 0.4384713219756116, 0.5123034081425758], 5: [0.8223863426941522, 1.3693035242476252, 0.5837975404140845, 0.5649616880472532, 0.9533302261590801, 0.697798763089718, 0.7156659248800741, 0.0806770130669476, 1.1584106897089408, 0.5022412388733319, 0.3416764446587108], 4: [0.6123359887463217, 0.6706517366757991, 0.36960962264755765, 0.7897839710915843, 0.7542966255612331, 0.6026731297188557, 0.31794861606815855, 0.45340910927189, 0.12565693785588997, 0.49390841652309236, 0.08880805302732876], 3: [0.8690634643014572, 0.9309668710213523, 0.5944931025795905, 0.29726510981898785, 0.7483559167735254, 0.7795607435551807], 2: [0.7954559618630047, 1.0514089943480356, 0.6321783716004815, 0.743814231532551], 9: [0.0665198609878393, 0.5981133755565621, 0.5585268055239495, 0.27446583173169053, 0.11546099825362185, 0.2206686164902999, 0.4266184897125791], 11: [0.06399988369933744], 10: [0.2958654214678595, 0.23167133165480067, 0.08343822368056152], 8: [0.8250417065009995, 0.27270330341205606, 0.0909243483049529, 0.3710694985306756, 0.5283690157523532, 0.5079409232420073, 0.11791792889550184, 0.27578322101069663], 1: [0.934807430269797, 1.294341777051304], 0: [1.743824033418814]}","{7: [0.5577331196561831, 0.8288678421224439, 0.7944434274950628, 0.8681417217158988, 0.49138318725390484, 0.36536986898354545, 0.8992886455044438, 0.8602139815917682, 0.9167559539142707, 0.831422373095017, 0.7869789479761079, 0.7930813549549659], 6: [0.8559991997245999, 0.9094320436951289, 0.7451396352309612, 0.8619093797947398, 0.9316482469102233, 0.5966381863261105, 0.91695630735593, 0.5154446374746066, 0.8674323035807581, 0.7689949336574351, 0.8164603944015616, 0.7740394479055603], 5: [0.9497159343722507, 0.907826568424644, 0.9643503744929415, 0.7366193045006152, 0.9336097712795663, 0.9079287271234947, 0.9054980461219828, 0.5592757710470722, 0.8152563715128937, 0.7216614470525469, 0.7517866480334096], 4: [0.8876610261887429, 0.979729083687264, 0.7060677423686875, 0.9512268133262405, 0.9112119549251214, 0.8755875833049844, 0.8223423860045243, 0.9198410328471832, 0.4502880871457264, 0.8428231072766099, 0.41004667627733854], 3: [0.8395099013691136, 0.9568822247711317, 0.9398003094508084, 0.9196796221569958, 0.9636147397106857, 0.8574630923726961], 2: [0.9447319220042139, 0.9764733687036689, 0.8478880501734998, 0.9394019344960748], 9: [0.7019552542864235, 0.8230244831572261, 0.7800603927373935, 0.9107280836824387, 0.4063148302173076, 0.7954824455243121, 0.6425504476298781], 11: [0.6534840985368084], 10: [0.660063341248285, 0.6305888383439493, 0.3677868051603124], 8: [0.7646262158512052, 0.7566573498976767, 0.4123875097751866, 0.6646465703892436, 0.8523799387539202, 0.7798345674745671, 0.4455053647873655, 0.6419875382288914], 1: [0.9677291045461256, 0.914500021014807], 0: [0.927022815841087]}","{0: [0.008718904315079603], 1: [0.004569208128735636, 0.006199100309519361], 2: [0.015012949785793272, 0.004727865420415805, 0.0029734012743861267, 0.005685141205907555], 3: [0, 0.017563845550110185, 0.004772645763172812, 0.004395217816281954, 0.005377411098906301, 0.20708833339049995, 0.0052753035459308945, 0.015027904634250036], 4: [0, 0.016486287670540625, 0.005147221019903789, 0.02801670446171939, 0.008839995324610463, 0.007820092845935095, 0.016207528740274903, 0.028424177690141127, 0.006675166156813767, 0.11140460619158268, 0.016688394195405326, 0.02754258535105149], 5: [0.02362646530867464, 0, 0.016384436337640144, 0.006050711816153207, 0, 0.04237920251242319, 0, 0.010432060178777534, 0.07975999128693471, 0.007844489124702059, 0.16957065334832847, 0.022143971595245077, 0.10862229254056585, 0.08456458328586813, 0.014027676338811246, 0.013633323451752393, 0, 0.4171743803470479, 0.030074989117862206, 0.21983040088642966, 0.131131638447558, 0.19496509388068947], 6: [0.027230885989510532, 0, 0.011623351767229855, 0.049434714356538186, 0.011406345986085782, 0.010803260580822762, 0, 0.0533802747268162, 0.00909326912397804, 0.0430590676307401, 0.10359338896924149, 0.01028099367371373, 0.18266205347592024, 0.027528521979600575, 0.34782718256401857, 0, 0.01240082516386179, 0.010053788192758668, 0.13455817698548342, 0.01574812221315596, 0.18625086738010546, 0.06477795571924654], 7: [0.03447857846506754, 0.07268176977862736, 0.017767411489754498, 0.27278267770262254, 0.05944161371150959, 0, 0.13987171564437686, 0.015601365438017396, 0.011288887362297263, 0.05780878000697023, 0, 0.07654264267113095, 0.018530166870478308, 0.04212486296059934, 0.33295245181405897, 0.08332543665131573, 0.09962357452194368, 0.013272703887818756, 0.01223781218013187, 0, 0.03060562445461525, 0, 0.0551057759181081, 0], 8: [0.2951723155840692, 0.12169289324706922, 0.025110613357458837, 0, 0.016930901001530066, 0, 0.07920763619189179, 0.02512213471202985, 0.1748272259793298, 0, 0, 0.4492499646254986, 0.0704811923263352, 0.020530462679362798, 0, 0.05392620663117388, 0, 0.33837502328757696, 0.02991382348171579, 0.08006461250667143, 0.021121209779717095, 0, 0, 0.0834191129750882], 9: [0.04529104229474682, 0.020476935561006233, 0.037952969970236776, 0.0801578651653447, 0, 0.31986592206164166, 0.10560887461102964, 0.030516799197765176, 0.03073348088815935, 0.09195649963000016, 0.04655300312199743, 0.35, 0.2878737796579703, 0, 0, 0.05633825569670918], 10: [0, 0.19600480109739368, 0.03192131626064384, 0, 0.05241451299193152, 0, 0, 0.09533869055240182, 0, 0.2085931029503357, 0, 0.11352145618944565, 0.09261009137382764, 0], 11: [0.11130541420755961, 0.06752107268003842, 0.0950031073954801, 0, 0, 0.3183219713581578], 12: [0.20490849716446125, 0]}","[1, 1, 2]"
1,"{5: [0.10745490814593547, 1.3146701871526845, 0.567212024026251, 0.13196457567382458, 0.4327583443397023, 0.8175966491778656, 0.23557324537507981, 0.7074314434350076, 0.08776353134224425, 0.27276732693551975, 0.37220959349783056], 4: [0.11184237787444794, 0.8064258456222402, 0.6687084215730364, 0.7282402701338643, 0.08225137898952063, 0.6967036946056467, 0.38768901190190586, 0.33917251106417945, 0.32276099528971425], 3: [0.6342757359888181, 0.7943718599505935, 0.8215488291325059, 0.6227299023777862, 0.9609831420617673, 0.30383066189068747], 7: [0.0932953275252279, 0.6640718897807729, 1.2240655516566674, 0.5292453109920244, 0.2509094211929829, 0.7915343047706378, 0.3084912912745824, 0.6190566212938508, 0.04231374764903621, 0.03687122885465835, 1.0080172710384991, 0.4267268759275893], 9: [0.9053986922267572, 0.5172653677472644, 0.06379425163582794, 0.5823288861533993, 0.6030202194856957, 0.05236464970899089, 0.5552275197628249, 0.2315069862700141], 8: [0.8619827004289864, 0.569267934321761, 0.3968689080471935, 0.5420025359994736, 0.5938363562878431, 0.40310318432882847, 0.11746772185485992, 0.8255303307107767, 0.5565632305441659, 0.10420645152308808], 6: [0.5249498160731226, 0.8358413367773148, 0.9602989516000324, 0.1627419429241818, 0.48142965649647745, 0.9278615976003866, 0.5310670931549781, 0.44698447376050116, 0.632091789357141, 0.11476772527235152, 0.2617124599575225], 12: [0.05363092472290107, 0.5875770140490487], 11: [0.265310326149852, 0.6721179634513612], 10: [0.39269994545509684, 0.2781418417924506, 0.2554255639181901, 0.4767569189107887, 0.08253214970417318], 2: [1.1849568968862414, 0.6789298377040902, 0.5987993604274463], 13: [0.4856749616094686], 1: [1.0076496666838242, 1.480830327454096], 0: [1.7865689729040688]}","{5: [0.715457730866545, 0.7965506440586383, 0.9439168820728673, 0.4758620251589049, 0.6947517827485564, 0.9194562513401082, 0.7136190507129263, 0.8556318719845026, 0.8829476391695876, 0.7364741804910246, 0.7265709329765785], 4: [0.499464144406834, 0.979533896945306, 0.8162466872069102, 0.9506611669997014, 0.855657549360162, 0.8459968720463232, 0.5295929937993554, 0.8447033366795682, 0.7395083648742189], 3: [0.7588614382866437, 0.9439433786267473, 0.8978321066706457, 0.9315082012740267, 0.9109569560024349, 0.8300198209860927], 7: [0.8687788445620287, 0.8585365730174366, 0.9781932835124961, 0.8982501614527495, 0.6399905182422014, 0.8274871609969581, 0.6911210335095059, 0.910379665151365, 0.6573959354290709, 0.5036533873517299, 0.8939722501372116, 0.6576473198616845], 9: [0.8615962274999611, 0.899724643686443, 0.5634851612440405, 0.7636896664184707, 0.7308378608801143, 0.9006475480407352, 0.834188585734586, 0.6348086159786926], 8: [0.7759329997317085, 0.8849046797025086, 0.7172132953043275, 0.786871004795097, 0.7969507495632727, 0.638804183047066, 0.4806255935425882, 0.8729217552311778, 0.8074255757928265, 0.5085694867373898], 6: [0.8045339353596239, 0.9435331268438496, 0.8715551353912219, 0.5033621399405398, 0.8999875813803815, 0.9047947375408107, 0.5465547331394506, 0.8372191159215369, 0.8359496909837653, 0.7380220072596085, 0.48958305514632205], 12: [0.5937115465121314, 0.7912692978856063], 11: [0.7554523888285524, 0.8881303347945837], 10: [0.8314020283384123, 0.6678397241152252, 0.4478117524718803, 0.8455514782091893, 0.39880356020877805], 2: [0.9701837256518763, 0.9352484325313887, 0.8792062443323851], 13: [0.7294116798050174], 1: [0.9702002743793129, 0.8958137091697892], 0: [0.9288111370672901]}","{0: [0.008718904315079603], 1: [0.004065950381331616, 0.006820383123201287], 2: [0.004067023286038681, 0.00410470725106542, 0.004777049275628191, 0.0046734663823625785], 3: [0.054009539846639046, 0.0035534043813183923, 0.005188437129688352, 0.008671714666666242, 0.007017731504120944, 0.01049637131497209], 4: [0, 0.051142365188970654, 0.004163679360534401, 0.03424922175564745, 0.005312218418684523, 0.09612651586025978, 0.009930121051142715, 0.07242573025319884, 0, 0.0063455849032272, 0.3574123283572688, 0.02823257229700062], 5: [0, 0.1501904354514259, 0.020497228823453846, 0.004450411825731862, 0.10734239458821289, 0.03544315466634861, 0.02235734673159358, 0.005838970258515356, 0.5, 0, 0.025895776637583866, 0.011200203644429982, 0.45, 0.09939834192748494, 0.01649212210762915, 0, 0, 0.05269362009605953], 6: [0, 0.5, 0.015931812170331565, 0, 0.007134135331087643, 0.013257933660089146, 0.2341055612688515, 0, 0.06361610563723563, 0, 0.015189157244026122, 0.004781256071490931, 0.0697044458415682, 0, 0.2317649477851295, 0.01637195516502774, 0.7, 0, 0.03782308583585604, 0.1555071856170009, 0.09635433816597012, 0], 7: [0.10738673957036811, 0.026232232621269447, 0.004764268792193351, 0.012040922974192124, 0.011010278525458644, 0.019652721376288252, 0, 0.1641951337695819, 0.028729206108382487, 0.04118767453404989, 0.004656349603121201, 0.06436569709153855, 0.07320754665928428, 0, 0, 0.027698202559009087, 0, 0.048047073366283, 0, 0.35, 0, 0.1613917717966348], 8: [0.4, 0, 0, 0.03203909318946864, 0.009614232315427292, 0.2554149742626155, 0.03370326740232561, 0.015375035838670911, 0.03493892225098755, 0, 0.13724489879902935, 0.027949106371731425, 0, 0.07489135791761756, 0.007920798329241772, 0, 0.15, 0, 0.4, 0, 0, 0.024216153993324517, 0.06421890987338567, 0], 9: [0, 0.025987396535187852, 0.07551736337515672, 0.014395196685299821, 0.2670208659015735, 0.06479822008656508, 0.019178896454941887, 0, 0.045991079347588115, 0, 0.04969219946638369, 0.058141111717790975, 0.289170170382968, 0, 0, 0.007663843388941485, 0, 0.030636837308225705, 0, 0.2190970570866208], 10: [0.024474205311715663, 0, 0.09396252883636937, 0.026336195460939217, 0.226005624426079, 0, 0.022971729787637923, 0, 0, 0.07508649923888974, 0.55, 0, 0, 0.010637287093206521, 0.18800266069504815, 0.08670398189050325], 11: [0.0558710121895168, 0.25778727591505823, 0, 0.06791998213665278, 0.1186582233341621, 0, 0, 0.018823528918373873, 0, 0.305522126379835], 12: [0, 0.0596537897818392, 0, 0.02471653725931493], 13: [0, 0.29615359168241967, 0.03295674157216006, 0], 14: [0.04928352192017589, 0]}","[2, 1, 2]"
2,"{5: [0.27368497492714683, 1.1423849436324993, 0.8004908196768118, 0.6106278873438624, 0.8754997782303929, 0.9478825576204022, 0.9883220107743774, 0.5738023790918171], 4: [0.9657889144969446, 0.802409426360449, 0.7477173018151096, 0.6750466455821155, 0.09019166055550397, 0.7938954981408567, 0.33917251106417945, 0.4394381989655754], 3: [0.6161938342149194, 0.8277067491165742, 0.8114890512720593, 0.4379552273224822, 0.9609831420617673, 0.30383066189068747], 10: [0.1650124874069664, 0.6480086083799689, 0.39700417455126347, 0.6742437755957705, 0.6896413640766524], 9: [0.5545962965428669, 0.7753423806983785, 0.4402579071466245, 0.5449617284080751, 0.5428539823989592, 1.0774607446435691, 0.3949441739505535], 8: [0.3759919743489262, 0.8430892838202264, 0.6488938532854642, 1.1733940009790165, 0.6395326339893679, 0.8142325862949327, 0.4194007565223373], 7: [1.0170533081062956, 0.9158301767847371, 1.1424698684164267, 0.784478742732767, 0.11637892760037749, 0.26892471217337643, 0.6753784558819222, 0.6941195054800083, 0.1956585845174277, 0.6466476035962744, 0.23059759179773573], 6: [0.6436894858241348, 1.057436187607365, 0.5816588353179033, 0.6291621744085195, 1.0466709001970906, 0.7875747770232462, 0.3663325520705358, 0.7778335636558118, 0.5864975917831295], 11: [0.9254118419007407, 0.6041232107332342, 0.08253214970417318], 2: [1.1173596877713612, 0.9527483212877109, 0.5987993604274463], 21: [0.37075201149647424], 20: [0.23829149992519133], 19: [0.7684923578795382], 18: [0.5661137915701082], 17: [0.6885454188224911], 16: [0.9477141519503792], 15: [0.586291149142939], 14: [1.0556865812353056], 13: [0.4047050260265659], 12: [1.0010032127554398], 1: [1.0267440987228644, 1.480830327454096], 0: [1.7865689729040688]}","{5: [0.6382361412483945, 0.8966453377727389, 0.972517065982016, 0.7258904849258062, 0.8385656379621292, 0.9357341605436809, 0.9275752676995737, 0.8197510025720393], 4: [0.7434168115702824, 0.9825355400134408, 0.7989930159637791, 0.9605170234482336, 0.47251867064619174, 0.8662899206130468, 0.8447033366795682, 0.804297165339625], 3: [0.7734306511320741, 0.9402307671156942, 0.9563450022357652, 0.8947207811168763, 0.9109569560024349, 0.8300198209860927], 10: [0.444733234530052, 0.8603764333562857, 0.6414519071337025, 0.9012758932310078, 0.8080625860828691], 9: [0.707049312704339, 0.946719862588287, 0.7697627244696029, 0.85029875212186, 0.8851261400580723, 0.901582699233324, 0.7417481098006461], 8: [0.7499167565321455, 0.9297753325622307, 0.9095989373887822, 0.7380467978122487, 0.8430751047882928, 0.9327829478441917, 0.84846795519046], 7: [0.7839549912478242, 0.9277687612592128, 0.9816729818269869, 0.8635468215048329, 0.4417995852919343, 0.6814313192290191, 0.8655004694798475, 0.9244712465425087, 0.5271347047699589, 0.8494870915000308, 0.679136406712511], 6: [0.6728630570145283, 0.923825528256786, 0.9065640976926295, 0.7464657641222288, 0.7984653122323477, 0.9401274160833745, 0.854072317254816, 0.812871787869456, 0.8025857443758858], 11: [0.9340698352864651, 0.8922509501509305, 0.39880356020877805], 2: [0.969982506434514, 0.9204172745466095, 0.8792062443323851], 21: [0.5042519522895214], 20: [0.7197098500333778], 19: [0.685514890594224], 18: [0.7958323458029434], 17: [0.8612083160941066], 16: [0.8212067785554681], 15: [0.8377899301742969], 14: [0.9317099584886742], 13: [0.8674313088034667], 12: [0.9094060157863973], 1: [0.9716165801867168, 0.8958137091697892], 0: [0.9288111370672901]}","{0: [0.008718904315079603], 1: [0.004065950381331616, 0.006820383123201287], 2: [0.00417141485205669, 0.0038432865320878543, 0.004777049275628191, 0.0046734663823625785], 3: [0.05077140568419012, 0.0038633386465388234, 0.0035104644205343925, 0.00715279397650036, 0.007017731504120944, 0.01049637131497209], 4: [0, 0.051142365188970654, 0.004346432534407624, 0.03424922175564745, 0.0035922856476722923, 0.054037530652394986, 0.09133422559743165, 0.013033260042806524, 0, 0.0063455849032272, 0.3574123283572688, 0.02823257229700062], 5: [0.0361217774346407, 0, 0.022421827332647398, 0.00463478171541553, 0, 0.033266664612462006, 0.020305608961031885, 0.004194821319462321, 0, 0.309372611617641, 0, 0.012503056426841342, 0.01649212210762915, 0, 0, 0.03932336035698704], 6: [0.08269151323941273, 0, 0.018873130738646604, 0.03351103944004117, 0.0048767173425871, 0.007090924260373155, 0.03707478440943559, 0, 0, 0.01750427419281141, 0.004025431718919423, 0.028706585937691688, 0, 0.011540755160509283, 0.23512438104925465, 0.022417946162919485], 7: [0.03376407542925365, 0, 0.0041977324456338614, 0, 0.010805442451474353, 0.023117366049168846, 0, 0.04251601998253266, 0.07125987740248121, 0.01098668053068191, 0.11637025988712386, 0.0047111085878453985, 0.05582684797585931, 0, 0, 0.015575254123069291, 0.0249670940109949, 0], 8: [0, 0.023206349706723715, 0.004067340535880091, 0, 0.009315790937989501, 0.2554149742626155, 0.02255879387405258, 0, 0.12033138900682094, 0, 0, 0.1676350695240809, 0, 0.015050192698523517, 0.01025216630892881, 0.0051485255118551895, 0, 0.10913641837405572, 0, 0.020128382158135654, 0, 0.0766990878647739], 9: [0, 0.04351660021730551, 0.004418851439843346, 0, 0.07706862753875432, 0.012552773466871916, 0.3559280828818743, 0.01263494419215411, 0.012550330540084097, 0, 0.007239027753199875, 0, 0.04159776140773744, 0], 10: [0.053847596868003854, 0, 0, 0.005281339537642442, 0, 0.019422490614713007, 0, 0.017102557115610095, 0.10193800928390402, 0.019907468051920913, 0, 0.006536787832531574, 0, 0.06852447045367434], 11: [0.10867700647861196, 0, 0.00618136742308764, 0.14676230387707836, 0.03755100747446636, 0.1813988241423346, 0, 0.00860164239060543, 0, 0.08670398189050325], 12: [0, 0.00603902175587567, 0.012862229592935264, 0, 0, 0.305522126379835], 13: [0.011268933871053873, 0], 14: [0.02323503024896015, 0], 15: [0, 0.021224677417886185], 16: [0, 0.029857660712018695], 17: [0.024241443794872843, 0], 18: [0.029347780040920462, 0], 19: [0.04296187388000294, 0], 20: [0.03709770782920438, 0], 21: [0.09594356262499808, 0], 22: [0.10107762366191682, 0]}","[3, 1, 2]"
3,"{6: [0.5251474113709984, 1.014506573914009, 0.6411965142882092, 1.2544627851727788, 0.9062456832389998, 0.5750424101519309], 5: [0.639668550697652, 0.5004771884497983, 0.8552422923115268, 0.840373969683998, 0.9529385723908084, 0.1263989688378779], 4: [0.7756054818898346, 0.5222631824469105, 0.8067050676609167, 0.7894633959238665, 0.866114103269547, 0.5301171084630913], 3: [0.7155473396668656, 0.8463382897235486, 1.0131808097838493, 1.231376854563714], 2: [1.0123327229855894, 1.0468388060342577, 1.008007886653179], 12: [0.18529684527213985, 0.6128372053716776, 0.9000487390346448, 0.2389239885571308], 11: [0.5561695333762622, 0.41425154265021524, 0.316355296195832, 0.918128290788037, 0.42035399933396245, 0.4164006688801428, 0.5473024254519491], 10: [0.4064832461214394, 0.742571543181988, 0.6798689941346807, 0.7736633412560824, 0.4011231372360734, 0.4748741058954546], 9: [0.5069323567248283, 0.7071521283415543, 0.4961361099601021, 0.995862245084703, 0.9883288832680093, 1.054089780356944], 8: [0.4558148269464139, 0.8460057401475148, 0.5643676296294561, 0.5309794275182957, 1.0042381774462936], 7: [0.8730468251981357, 0.8955554705423135, 0.5866199603505091, 0.7531534376207, 0.8243027583290591, 0.4629453718593023], 20: [0.6286794466288991, 0.5728699954759993], 19: [0.5755113335088287, 0.46066726006476394], 18: [0.8222533251465781, 0.4256459591346018], 17: [0.5886050001863143, 0.5875661655206381], 16: [0.48738122463153044, 0.14379627953828597, 0.6906629282137325], 15: [0.7079448907564068, 1.181274916692645], 14: [0.8692635006567937, 0.7212715724445197], 13: [0.9629600501409129, 1.0066214326552987, 0.2019009639542238], 22: [0.5344895205284111], 21: [0.4693343962465325], 1: [1.1044592833769975, 1.480830327454096], 0: [1.7865689729040688]}","{6: [0.8804521181841334, 0.8958487546457656, 0.8145145125841751, 0.9641839837208074, 0.9841192116728903, 0.9262260443113995], 5: [0.8721202341147565, 0.6981721959542624, 0.8064875140409004, 0.9175422253031781, 0.9668247938487625, 0.4350138797503091], 4: [0.8602097519284922, 0.7429379195057669, 0.9561153460671229, 0.9798244377599019, 0.82629598017714, 0.755771690733866], 3: [0.9450747341221615, 0.813915393214164, 0.9806791410752415, 0.9253039985953376], 2: [0.9245003220966796, 0.9692503279125424, 0.9758106729099142], 12: [0.4229290976305469, 0.7793677212943133, 0.9097104283965088, 0.6890696679112733], 11: [0.6838065409835292, 0.7327635965374018, 0.6923593354665097, 0.938209315985905, 0.9343181368531762, 0.7380996344235492, 0.7349196063903969], 10: [0.7366833421374804, 0.8021991449935101, 0.9778039322825529, 0.9761223819774955, 0.8618811402159111, 0.7808297801056461], 9: [0.7696890533826602, 0.8143251640936472, 0.8621446385709312, 0.8971819705424899, 0.9822213999935386, 0.9631536060006588], 8: [0.837496378483439, 0.8452098113260118, 0.7428045786471029, 0.9575649779740685, 0.9539537078304404], 7: [0.8558311552381678, 0.8210746648084218, 0.831450963100421, 0.7087772563051867, 0.9468472402563198, 0.644824910865495], 20: [0.8118342309404843, 0.8818214083686197], 19: [0.8338053813121851, 0.8807693682460032], 18: [0.8904658241240104, 0.8836926007726954], 17: [0.8202885800738583, 0.9154993971036819], 16: [0.7969579039615148, 0.49445918631210817, 0.8996181479628556], 15: [0.8862470254261094, 0.9108939499772022], 14: [0.9014633701273804, 0.850601899225459], 13: [0.8548830328139119, 0.9214238490318309, 0.5172831644797303], 22: [0.8061261927363204], 21: [0.7876231338478599], 1: [0.9849031668503858, 0.8958137091697892], 0: [0.9288111370672901]}","{0: [0.008718904315079603], 1: [0.004065950381331616, 0.006820383123201287], 2: [0.013759263270899024, 0.003243625325535216, 0.004777049275628191, 0.0046734663823625785], 3: [0.1468699191509395, 0.013387384786596197, 0.01667432135569947, 0.0028474414932385065, 0.004678153231522446, 0.0376057186411626], 4: [0.010565156561767819, 0.033518370467875536, 0.20866769587600667, 0.016013990116458297, 0.002704094278711881, 0.03583813478762442, 0.06838392460522338, 0.003116408629934039], 5: [0.01300793127317924, 0, 0, 0.03541638464989848, 0.018896356656620122, 0, 0.013979584766779702, 0.0029044370205668253, 0.03176110061618731, 0, 0.08975165583877155, 0], 6: [0.015793166294122262, 0, 0.03275191433356597, 0, 0.01763165518265693, 0.19137702555206534, 0.01890948970191649, 0.01642182596217078, 0.0028106850870121473, 0.03290736640111209, 0.2785803676345036, 0], 7: [0.12760589218737275, 0.026127084667327556, 0, 0.014960269225907786, 0.02356628637702308, 0.38494476647801734, 0, 0.013195417938864886, 0.022574255041477625, 0.002944374011705559, 0.05133371998215706, 0], 8: [0.014358173337271813, 0, 0, 0.027102901352634545, 0, 0.017270089772499927, 0.021851731257158002, 0, 0.0024406181522298462, 0.007904667123031579, 0, 0.05774274788225979], 9: [0, 0.02528227605734301, 0.025390714292205442, 0, 0.018593522366341216, 0.11542135257817225, 0.01572352798404737, 0.003866382206250126, 0.0072163337159071705, 0.15671417478835725], 10: [0, 0.03165974547130165, 0, 0.029016822941986365, 0.030985485137377845, 0, 0.014086894615477338, 0.2306328335024658, 0, 0.003808440741773811, 0.006075923351932513, 0.03354604566002568], 11: [0, 0.06790044167159578, 0.03497431325046189, 0, 0.55, 0.020355320624261257, 0, 0.004760005311722192, 0.010956329915253579, 0.037744378660036576, 0, 0.05394576677455489], 12: [0, 0.07319897865412246, 0.0605195628105998, 0, 0, 0.03986190134683208, 0.004672770143197705, 0.05914658355476532, 0.023812880132360863, 0.3554561633174682, 0.042660663736436774, 0, 0.06642142561375977, 0], 13: [0.2379883480864815, 0, 0, 0.046421921798861815, 0.014739959910257654, 0.004208501418811329, 0.10536614983661463, 0], 14: [0, 0.013959031471973091, 0.22966171975034202, 0.003737264501687411, 0.18778448413275545, 0], 15: [0.15409201121712654, 0.013715348664135752, 0.1374821169261461, 0.003848379601804664], 16: [0.01723064405850876, 0, 0.1279620486169674, 0.0025870618460441864], 17: [0.027374789226778808, 0, 0, 0.23835728031303058, 0, 0.0032417093630571804], 18: [0.03424415338790028, 0, 0, 0.0049032224427457746], 19: [0, 0.03755372752599516, 0, 0.010492667271004901], 20: [0.056318076318397844, 0, 0, 0.019238715697909282], 21: [0.06744776836073206, 0, 0, 0.03489307473313382], 22: [0.06017496345365923, 0], 23: [0.08350634044938934, 0]}","[5, 1, 2]"
