,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can,score_train
0,0.8735849056603773,0.8719986734866754,0.8577494692144373,0.8714170040485829,0.8505263157894737,0.8650963597430407,0.8735849056603774,"[[404  71]
 [ 63 522]]",17,140,"[1, 2]",0.9365566037735849
