,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can
0,0.959013605442177,0.9582433547082457,0.962279488066413,0.9576719576719578,0.962962962962963,0.9668520578420468,0.959013605442177,"[[26.6, 1.0], [1.0, 20.2]]",2.2,3.2,"[1, 0.02, 0.02, 1, 2]"
1,0.9548469387755102,0.9538593176926298,0.9588960294197963,0.952910052910053,0.962962962962963,0.9606451612903226,0.9548469387755102,"[[26.6, 1.0], [1.2, 20.0]]",1.8,3.0,"[1, 0.05, 0.05, 1, 2]"
2,0.950765306122449,0.949767480957936,0.9543041926851027,0.9492063492063492,0.9555555555555555,0.9606451612903226,0.950765306122449,"[[26.4, 1.2], [1.2, 20.0]]",1.0,2.0,"[1, 0.1, 0.1, 1, 2]"
3,0.9549319727891156,0.9540655353190534,0.9594434445581006,0.9532587782587782,0.9632275132275133,0.9585187245087134,0.9549319727891156,"[[26.6, 1.0], [1.2, 20.0]]",2.8,4.0,"[2, 0.02, 0.02, 1, 2]"
4,0.9590136054421767,0.958394312912004,0.9627163843593864,0.958020683020683,0.9632275132275133,0.9645402298850575,0.9590136054421767,"[[26.6, 1.0], [1.0, 20.2]]",3.4,4.8,"[2, 0.05, 0.05, 1, 2]"
5,0.950765306122449,0.9500621676547556,0.9553203865278169,0.9507455507455507,0.9486772486772488,0.9635878489326766,0.950765306122449,"[[26.2, 1.4], [1.0, 20.2]]",3.0,4.4,"[2, 0.1, 0.1, 1, 2]"
6,0.9712585034013606,0.9706543604299925,0.9746385193753614,0.9699735449735449,0.9780423280423282,0.9724137931034482,0.9712585034013606,"[[27.0, 0.6], [0.8, 20.4]]",3.2,4.6,"[5, 0.02, 0.02, 1, 2]"
7,0.9712585034013606,0.9706543604299925,0.9746385193753614,0.9699735449735449,0.9780423280423282,0.9724137931034482,0.9712585034013606,"[[27.0, 0.6], [0.8, 20.4]]",3.4,4.6,"[5, 0.05, 0.05, 1, 2]"
8,0.9753401360544217,0.974786315633392,0.9782682834406972,0.9735449735449736,0.9851851851851852,0.9728735632183909,0.9753401360544217,"[[27.2, 0.4], [0.8, 20.4]]",3.6,4.8,"[5, 0.1, 0.1, 1, 2]"
9,0.9712585034013606,0.9705991821139446,0.9749234196602619,0.9691317941317941,0.9854497354497355,0.9650063856960408,0.9712585034013606,"[[27.2, 0.4], [1.0, 20.2]]",3.2,4.6,"[10, 0.02, 0.02, 1, 2]"
10,0.9712585034013606,0.9705991821139446,0.9749234196602619,0.9691317941317941,0.9854497354497355,0.9650063856960408,0.9712585034013606,"[[27.2, 0.4], [1.0, 20.2]]",3.2,4.6,"[10, 0.05, 0.05, 1, 2]"
11,0.9712585034013606,0.9705991821139446,0.9749234196602619,0.9691317941317941,0.9854497354497355,0.9650063856960408,0.9712585034013606,"[[27.2, 0.4], [1.0, 20.2]]",3.4,4.6,"[10, 0.1, 0.1, 1, 2]"
12,0.9671768707482993,0.9662828614552753,0.9716566320014595,0.9643698893698893,0.9854497354497355,0.9587994891443167,0.9671768707482993,"[[27.2, 0.4], [1.2, 20.0]]",3.2,4.6,"[20, 0.02, 0.02, 1, 2]"
13,0.9712585034013606,0.9705991821139446,0.9749234196602619,0.9691317941317941,0.9854497354497355,0.9650063856960408,0.9712585034013606,"[[27.2, 0.4], [1.0, 20.2]]",3.2,4.6,"[20, 0.05, 0.05, 1, 2]"
14,0.9712585034013606,0.9705991821139446,0.9749234196602619,0.9691317941317941,0.9854497354497355,0.9650063856960408,0.9712585034013606,"[[27.2, 0.4], [1.0, 20.2]]",3.2,4.6,"[20, 0.1, 0.1, 1, 2]"
15,0.9712585034013606,0.9705991821139446,0.9749234196602619,0.9691317941317941,0.9854497354497355,0.9650063856960408,0.9712585034013606,"[[27.2, 0.4], [1.0, 20.2]]",3.0,4.8,"[30, 0.02, 0.02, 1, 2]"
16,0.9712585034013606,0.9705991821139446,0.9749234196602619,0.9691317941317941,0.9854497354497355,0.9650063856960408,0.9712585034013606,"[[27.2, 0.4], [1.0, 20.2]]",3.0,4.8,"[30, 0.05, 0.05, 1, 2]"
17,0.9712585034013606,0.9705991821139446,0.9749234196602619,0.9691317941317941,0.9854497354497355,0.9650063856960408,0.9712585034013606,"[[27.2, 0.4], [1.0, 20.2]]",3.2,4.6,"[30, 0.1, 0.1, 1, 2]"
