,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can,score_train
0,0.6666666666666666,0.6636155606407322,0.631578947368421,0.6636155606407322,0.631578947368421,0.631578947368421,0.6666666666666666,"[[12  7]
 [ 7 16]]",4,8,"[1, 1, 2]",0.9397590361445783
1,0.7619047619047619,0.7529411764705882,0.7058823529411765,0.7505720823798626,0.631578947368421,0.8,0.7619047619047619,"[[12  7]
 [ 3 20]]",5,10,"[2, 1, 2]",0.9397590361445783
2,0.7619047619047619,0.7529411764705882,0.7058823529411765,0.7505720823798626,0.631578947368421,0.8,0.7619047619047619,"[[12  7]
 [ 3 20]]",5,10,"[3, 1, 2]",0.9337349397590361
3,0.7619047619047619,0.7529411764705882,0.7058823529411765,0.7505720823798626,0.631578947368421,0.8,0.7619047619047619,"[[12  7]
 [ 3 20]]",5,10,"[5, 1, 2]",0.9216867469879518
4,0.7619047619047619,0.7529411764705882,0.7058823529411765,0.7505720823798626,0.631578947368421,0.8,0.7619047619047619,"[[12  7]
 [ 3 20]]",4,11,"[7, 1, 2]",0.9337349397590361
5,0.7380952380952381,0.7343300747556067,0.7027027027027027,0.7334096109839817,0.6842105263157895,0.7222222222222222,0.7380952380952381,"[[13  6]
 [ 5 18]]",4,13,"[10, 1, 2]",0.9397590361445783
