,describe_tree,can,f1_score1,roc_auc,recall,prec,acc,score_arr,depth,num_node,score_train
0,"{split_feature:Sttusccount,split_value:12,gini_value:0.3771491403092546,train_num_sample:800,depth:0,left_tree:{split_feature: CreditHistory,split_value:31,gini_value:0.466432410197976,train_num_sample:427,depth:1,left_tree:{split_feature: ge,split_value:22,gini_value:0.3276712388328802,train_num_sample:54,depth:2,left_tree:{leaf_value:1,train_num_sample:3,depth:3},right_tree:{split_feature: Housing,split_value:151,gini_value:0.31425675998142744,train_num_sample:51,depth:3,left_tree:{leaf_value:0,train_num_sample:14,depth:4},right_tree:{split_feature: Gurntors,split_value:101,gini_value:0.3764106537833002,train_num_sample:37,depth:4,left_tree:{split_feature: SttusndSex,split_value:93,gini_value:0.33866263490811405,train_num_sample:35,depth:5,left_tree:{split_feature: ResidenceSince,split_value:2,gini_value:0.30173005290719546,train_num_sample:33,depth:6,left_tree:{split_feature: ge,split_value:31,gini_value:0.345208051712199,train_num_sample:13,depth:7,left_tree:{leaf_value:1,train_num_sample:5,depth:8},right_tree:{split_feature: DurtionMonth,split_value:24,gini_value:0.14221841502214685,train_num_sample:8,depth:8,left_tree:{leaf_value:0,train_num_sample:5,depth:9},right_tree:{leaf_value:1,train_num_sample:3,depth:9}}},right_tree:{leaf_value:0,train_num_sample:20,depth:7}},right_tree:{leaf_value:1,train_num_sample:2,depth:6}},right_tree:{leaf_value:1,train_num_sample:2,depth:5}}}},right_tree:{split_feature: DurtionMonth,split_value:21,gini_value:0.45097835177127904,train_num_sample:373,depth:2,left_tree:{split_feature: Property,split_value:123,gini_value:0.40221474264699586,train_num_sample:219,depth:3,left_tree:{split_feature: Creditmount,split_value:1283.090909090909,gini_value:0.3818493456105828,train_num_sample:205,depth:4,left_tree:{split_feature: Property,split_value:122,gini_value:0.3893909046481034,train_num_sample:75,depth:5,left_tree:{split_feature: Creditmount,split_value:1206,gini_value:0.3432306409788314,train_num_sample:57,depth:6,left_tree:{split_feature: Telephone,split_value:191,gini_value:0.32121068727966895,train_num_sample:52,depth:7,left_tree:{split_feature: Job,split_value:172,gini_value:0.36576694676111654,train_num_sample:40,depth:8,left_tree:{split_feature: ge,split_value:47,gini_value:0.0632493175273598,train_num_sample:18,depth:9,left_tree:{leaf_value:1,train_num_sample:15,depth:10},right_tree:{leaf_value:0,train_num_sample:3,depth:10}},right_tree:{split_feature: Purpose,split_value:44,gini_value:0.3528556719967716,train_num_sample:22,depth:9,left_tree:{split_feature: Creditmount,split_value:652,gini_value:0.3244833251945328,train_num_sample:18,depth:10,left_tree:{leaf_value:1,train_num_sample:6,depth:11},right_tree:{split_feature: Purpose,split_value:40,gini_value:0.24214558567046912,train_num_sample:12,depth:11,left_tree:{leaf_value:0,train_num_sample:4,depth:12},right_tree:{split_feature: ResidenceSince,split_value:1,gini_value:0.003333333333333333,train_num_sample:8,depth:12,left_tree:{leaf_value:0,train_num_sample:2,depth:13},right_tree:{leaf_value:1,train_num_sample:6,depth:13}}}},right_tree:{leaf_value:0,train_num_sample:4,depth:10}}},right_tree:{leaf_value:1,train_num_sample:12,depth:8}},right_tree:{leaf_value:0,train_num_sample:5,depth:7}},right_tree:{split_feature: NCredits,split_value:1,gini_value:0.18397495607073014,train_num_sample:18,depth:6,left_tree:{leaf_value:0,train_num_sample:16,depth:7},right_tree:{leaf_value:1,train_num_sample:2,depth:7}}},right_tree:{leaf_value:1,train_num_sample:130,depth:5}},right_tree:{split_feature: DurtionMonth,split_value:6,gini_value:0.30750194900485534,train_num_sample:14,depth:4,left_tree:{leaf_value:1,train_num_sample:2,depth:5},right_tree:{split_feature: ge,split_value:55,gini_value:0.25157186951493893,train_num_sample:12,depth:5,left_tree:{split_feature: NCredits,split_value:2,gini_value:0.0910524140652771,train_num_sample:9,depth:6,left_tree:{leaf_value:0,train_num_sample:7,depth:7},right_tree:{leaf_value:1,train_num_sample:2,depth:7}},right_tree:{leaf_value:1,train_num_sample:3,depth:6}}}},right_tree:{split_feature: Creditmount,split_value:1378.2727272727273,gini_value:0.4664374374272491,train_num_sample:154,depth:3,left_tree:{leaf_value:0,train_num_sample:8,depth:4},right_tree:{split_feature: Svingsccount,split_value:61,gini_value:0.4700584959296334,train_num_sample:146,depth:4,left_tree:{split_feature: DurtionMonth,split_value:47,gini_value:0.43656706883914725,train_num_sample:100,depth:5,left_tree:{split_feature: Purpose,split_value:40,gini_value:0.44856380811881646,train_num_sample:85,depth:6,left_tree:{split_feature: InstllmentRte,split_value:2,gini_value:0.1319024308020898,train_num_sample:17,depth:7,left_tree:{split_feature: ge,split_value:31,gini_value:0.0013333333333333333,train_num_sample:5,depth:8,left_tree:{leaf_value:0,train_num_sample:2,depth:9},right_tree:{leaf_value:1,train_num_sample:3,depth:9}},right_tree:{leaf_value:0,train_num_sample:12,depth:8}},right_tree:{split_feature: ge,split_value:44,gini_value:0.43198613227824895,train_num_sample:68,depth:7,left_tree:{split_feature: Creditmount,split_value:2384,gini_value:0.44618867953738023,train_num_sample:60,depth:8,left_tree:{leaf_value:0,train_num_sample:14,depth:9},right_tree:{split_feature: Creditmount,split_value:7966,gini_value:0.38906461772833156,train_num_sample:46,depth:9,left_tree:{split_feature: InstllmentRte,split_value:3,gini_value:0.3421917717420738,train_num_sample:38,depth:10,left_tree:{split_feature: InstllmentPlns,split_value:141,gini_value:0.14302583751860565,train_num_sample:22,depth:11,left_tree:{leaf_value:0,train_num_sample:3,depth:12},right_tree:{split_feature: ge,split_value:42,gini_value:0.03212783761533511,train_num_sample:19,depth:12,left_tree:{leaf_value:1,train_num_sample:17,depth:13},right_tree:{leaf_value:1,train_num_sample:2,depth:13}}},right_tree:{split_feature: DurtionMonth,split_value:30,gini_value:0.2930804307495635,train_num_sample:16,depth:11,left_tree:{leaf_value:1,train_num_sample:8,depth:12},right_tree:{leaf_value:0,train_num_sample:8,depth:12}}},right_tree:{leaf_value:0,train_num_sample:8,depth:10}}},right_tree:{leaf_value:1,train_num_sample:8,depth:8}}},right_tree:{split_feature: ResidenceSince,split_value:1,gini_value:0.04870269471105019,train_num_sample:15,depth:6,left_tree:{leaf_value:1,train_num_sample:2,depth:7},right_tree:{leaf_value:0,train_num_sample:13,depth:7}}},right_tree:{split_feature: CreditHistory,split_value:32,gini_value:0.35872881737940193,train_num_sample:46,depth:5,left_tree:{split_feature: Creditmount,split_value:5381,gini_value:0.37786575909580533,train_num_sample:29,depth:6,left_tree:{split_feature: EmploymentSince,split_value:73,gini_value:0.2697396315494568,train_num_sample:21,depth:7,left_tree:{split_feature: Creditmount,split_value:4113,gini_value:0.3309706916517878,train_num_sample:12,depth:8,left_tree:{split_feature: Purpose,split_value:42,gini_value:0.28754791325296924,train_num_sample:10,depth:9,left_tree:{leaf_value:0,train_num_sample:4,depth:10},right_tree:{split_feature: ge,split_value:22,gini_value:0.2318657172110375,train_num_sample:6,depth:10,left_tree:{leaf_value:0,train_num_sample:2,depth:11},right_tree:{leaf_value:1,train_num_sample:4,depth:11}}},right_tree:{leaf_value:1,train_num_sample:2,depth:9}},right_tree:{leaf_value:1,train_num_sample:9,depth:8}},right_tree:{split_feature: SttusndSex,split_value:92,gini_value:0.11216319581257408,train_num_sample:8,depth:7,left_tree:{leaf_value:1,train_num_sample:2,depth:8},right_tree:{leaf_value:0,train_num_sample:6,depth:8}}},right_tree:{split_feature: InstllmentRte,split_value:1,gini_value:0.0448567409284049,train_num_sample:17,depth:6,left_tree:{leaf_value:1,train_num_sample:2,depth:7},right_tree:{leaf_value:1,train_num_sample:15,depth:7}}}}}}},right_tree:{leaf_value:1,train_num_sample:373,depth:1}}","[1, 2]",0.8333333333333334,0.6547619047619047,0.8928571428571429,0.78125,0.75,"[[125  15]
 [ 35  25]]",12,48,0.87
1,"{split_feature:Sttusccount,split_value:12,gini_value:0.35971316185717617,train_num_sample:800,depth:0,left_tree:{split_feature: Svingsccount,split_value:62,gini_value:0.47106517051781643,train_num_sample:427,depth:1,left_tree:{split_feature: DurtionMonth,split_value:42,gini_value:0.4702027354141316,train_num_sample:338,depth:2,left_tree:{split_feature: CreditHistory,split_value:31,gini_value:0.47600652881274974,train_num_sample:304,depth:3,left_tree:{split_feature: SttusndSex,split_value:93,gini_value:0.294563274211391,train_num_sample:37,depth:4,left_tree:{leaf_value:0,train_num_sample:35,depth:5},right_tree:{leaf_value:1,train_num_sample:2,depth:5}},right_tree:{split_feature: Creditmount,split_value:7650.6868686868875,gini_value:0.46228864673986664,train_num_sample:267,depth:4,left_tree:{split_feature: DurtionMonth,split_value:11,gini_value:0.457155865712155,train_num_sample:245,depth:5,left_tree:{split_feature: SttusndSex,split_value:92,gini_value:0.2081300908013493,train_num_sample:45,depth:6,left_tree:{split_feature: ge,split_value:30,gini_value:0.1944853572400671,train_num_sample:15,depth:7,left_tree:{leaf_value:0,train_num_sample:5,depth:8},right_tree:{split_feature: Job,split_value:173,gini_value:0.1189549954118612,train_num_sample:10,depth:8,left_tree:{leaf_value:1,train_num_sample:7,depth:9},right_tree:{leaf_value:0,train_num_sample:3,depth:9}}},right_tree:{split_feature: Creditmount,split_value:654,gini_value:0.04119873546655933,train_num_sample:30,depth:7,left_tree:{leaf_value:1,train_num_sample:6,depth:8},right_tree:{leaf_value:1,train_num_sample:24,depth:8}}},right_tree:{split_feature: Creditmount,split_value:5364.030303030305,gini_value:0.4618538836963868,train_num_sample:200,depth:6,left_tree:{split_feature: Creditmount,split_value:4042.7979797979806,gini_value:0.4793371436747142,train_num_sample:179,depth:7,left_tree:{split_feature: Creditmount,split_value:1285.1818181818182,gini_value:0.473215854225347,train_num_sample:164,depth:8,left_tree:{split_feature: Gurntors,split_value:101,gini_value:0.31750049133294767,train_num_sample:45,depth:9,left_tree:{split_feature: Purpose,split_value:48,gini_value:0.2633425109178263,train_num_sample:36,depth:10,left_tree:{leaf_value:0,train_num_sample:34,depth:11},right_tree:{leaf_value:1,train_num_sample:2,depth:11}},right_tree:{leaf_value:1,train_num_sample:9,depth:10}},right_tree:{split_feature: DurtionMonth,split_value:21,gini_value:0.4592960440637295,train_num_sample:119,depth:9,left_tree:{split_feature: Creditmount,split_value:1880,gini_value:0.3970401444697164,train_num_sample:64,depth:10,left_tree:{leaf_value:1,train_num_sample:25,depth:11},right_tree:{split_feature: Creditmount,split_value:3499,gini_value:0.4153155140610579,train_num_sample:39,depth:11,left_tree:{split_feature: Job,split_value:173,gini_value:0.40766009418969296,train_num_sample:29,depth:12,left_tree:{split_feature:Sttusccount,split_value:11,gini_value:0.40252136559724344,train_num_sample:25,depth:13,left_tree:{leaf_value:0,train_num_sample:16,depth:14},right_tree:{split_feature: Creditmount,split_value:1928,gini_value:0.16571664194230154,train_num_sample:9,depth:14,left_tree:{leaf_value:0,train_num_sample:2,depth:15},right_tree:{split_feature: Creditmount,split_value:2629,gini_value:0.1257443662992468,train_num_sample:7,depth:15,left_tree:{leaf_value:1,train_num_sample:5,depth:16},right_tree:{leaf_value:1,train_num_sample:2,depth:16}}}},right_tree:{leaf_value:1,train_num_sample:4,depth:13}},right_tree:{split_feature: Purpose,split_value:40,gini_value:0.08297319154539338,train_num_sample:10,depth:12,left_tree:{leaf_value:1,train_num_sample:2,depth:13},right_tree:{leaf_value:1,train_num_sample:8,depth:13}}}},right_tree:{split_feature: EmploymentSince,split_value:72,gini_value:0.42890714647273476,train_num_sample:55,depth:10,left_tree:{split_feature: Creditmount,split_value:3234,gini_value:0.15965666121664782,train_num_sample:21,depth:11,left_tree:{split_feature: InstllmentRte,split_value:2,gini_value:0.07676342604826683,train_num_sample:16,depth:12,left_tree:{leaf_value:0,train_num_sample:3,depth:13},right_tree:{leaf_value:0,train_num_sample:13,depth:13}},right_tree:{leaf_value:1,train_num_sample:5,depth:12}},right_tree:{split_feature: Creditmount,split_value:1967,gini_value:0.43026797784053916,train_num_sample:34,depth:11,left_tree:{leaf_value:1,train_num_sample:3,depth:12},right_tree:{split_feature: ge,split_value:23,gini_value:0.40317594027794573,train_num_sample:31,depth:12,left_tree:{leaf_value:0,train_num_sample:3,depth:13},right_tree:{split_feature: Creditmount,split_value:2303,gini_value:0.3661050227930958,train_num_sample:28,depth:13,left_tree:{leaf_value:0,train_num_sample:5,depth:14},right_tree:{split_feature: ge,split_value:34,gini_value:0.3034553385282971,train_num_sample:23,depth:14,left_tree:{leaf_value:1,train_num_sample:8,depth:15},right_tree:{split_feature: Creditmount,split_value:2522,gini_value:0.30615159432295946,train_num_sample:15,depth:15,left_tree:{leaf_value:1,train_num_sample:5,depth:16},right_tree:{split_feature: Gurntors,split_value:102,gini_value:0.2851319058738895,train_num_sample:10,depth:16,left_tree:{split_feature: ResidenceSince,split_value:2,gini_value:0.14557830722102402,train_num_sample:8,depth:17,left_tree:{leaf_value:0,train_num_sample:5,depth:18},right_tree:{leaf_value:1,train_num_sample:3,depth:18}},right_tree:{leaf_value:1,train_num_sample:2,depth:17}}}}}}}}}},right_tree:{leaf_value:0,train_num_sample:15,depth:8}},right_tree:{split_feature: InstllmentRte,split_value:3,gini_value:0.10570416612059656,train_num_sample:21,depth:7,left_tree:{leaf_value:1,train_num_sample:16,depth:8},right_tree:{split_feature: DurtionMonth,split_value:24,gini_value:0.005454545454545454,train_num_sample:5,depth:8,left_tree:{leaf_value:1,train_num_sample:3,depth:9},right_tree:{leaf_value:0,train_num_sample:2,depth:9}}}}},right_tree:{leaf_value:0,train_num_sample:22,depth:5}}},right_tree:{split_feature: EmploymentSince,split_value:71,gini_value:0.14568809225654428,train_num_sample:34,depth:3,left_tree:{leaf_value:1,train_num_sample:2,depth:4},right_tree:{split_feature: ResidenceSince,split_value:3,gini_value:0.13907901371866832,train_num_sample:32,depth:4,left_tree:{split_feature: Creditmount,split_value:4788,gini_value:0.11081255942391309,train_num_sample:14,depth:5,left_tree:{leaf_value:1,train_num_sample:2,depth:6},right_tree:{leaf_value:0,train_num_sample:12,depth:6}},right_tree:{leaf_value:0,train_num_sample:18,depth:5}}}},right_tree:{leaf_value:1,train_num_sample:89,depth:2}},right_tree:{leaf_value:1,train_num_sample:373,depth:1}}","[1, 2]",0.7945205479452055,0.6142857142857143,0.8285714285714286,0.7631578947368421,0.7,"[[116  24]
 [ 36  24]]",18,40,0.87125
2,"{split_feature:Sttusccount,split_value:12,gini_value:0.3749130427592476,train_num_sample:800,depth:0,left_tree:{split_feature: DurtionMonth,split_value:21,gini_value:0.4619712934781572,train_num_sample:446,depth:1,left_tree:{split_feature: CreditHistory,split_value:31,gini_value:0.41000205330124945,train_num_sample:260,depth:2,left_tree:{split_feature: Purpose,split_value:46,gini_value:0.15424472223844465,train_num_sample:21,depth:3,left_tree:{leaf_value:0,train_num_sample:18,depth:4},right_tree:{leaf_value:1,train_num_sample:3,depth:4}},right_tree:{split_feature: Creditmount,split_value:11360.646464646532,gini_value:0.3943889298320551,train_num_sample:239,depth:3,left_tree:{split_feature: DurtionMonth,split_value:11,gini_value:0.39275247201859503,train_num_sample:236,depth:4,left_tree:{split_feature: ge,split_value:30,gini_value:0.22594932989764188,train_num_sample:72,depth:5,left_tree:{split_feature: SttusndSex,split_value:92,gini_value:0.32999667726944426,train_num_sample:25,depth:6,left_tree:{split_feature: Svingsccount,split_value:61,gini_value:0.28308387715675054,train_num_sample:10,depth:7,left_tree:{split_feature: Property,split_value:121,gini_value:0.16081344994641555,train_num_sample:8,depth:8,left_tree:{leaf_value:1,train_num_sample:3,depth:9},right_tree:{leaf_value:0,train_num_sample:5,depth:9}},right_tree:{leaf_value:1,train_num_sample:2,depth:8}},right_tree:{split_feature: Purpose,split_value:40,gini_value:0.07663542376683731,train_num_sample:15,depth:7,left_tree:{leaf_value:0,train_num_sample:3,depth:8},right_tree:{leaf_value:1,train_num_sample:12,depth:8}}},right_tree:{split_feature: Job,split_value:173,gini_value:0.06880103357194642,train_num_sample:47,depth:6,left_tree:{leaf_value:1,train_num_sample:39,depth:7},right_tree:{split_feature: ge,split_value:47,gini_value:0.28571226003923855,train_num_sample:8,depth:7,left_tree:{split_feature: EmploymentSince,split_value:71,gini_value:0.25027819187989553,train_num_sample:5,depth:8,left_tree:{leaf_value:1,train_num_sample:3,depth:9},right_tree:{leaf_value:0,train_num_sample:2,depth:9}},right_tree:{leaf_value:1,train_num_sample:3,depth:8}}}},right_tree:{split_feature: Creditmount,split_value:951.3535353535353,gini_value:0.41506874666466304,train_num_sample:164,depth:5,left_tree:{split_feature: Gurntors,split_value:101,gini_value:0.2591577348015414,train_num_sample:24,depth:6,left_tree:{leaf_value:0,train_num_sample:20,depth:7},right_tree:{leaf_value:1,train_num_sample:4,depth:7}},right_tree:{leaf_value:1,train_num_sample:140,depth:6}}},right_tree:{leaf_value:0,train_num_sample:3,depth:4}}},right_tree:{split_feature: Svingsccount,split_value:62,gini_value:0.44467256367718666,train_num_sample:186,depth:2,left_tree:{split_feature: ge,split_value:60,gini_value:0.421338805486293,train_num_sample:145,depth:3,left_tree:{split_feature: Creditmount,split_value:11828.323232323233,gini_value:0.4160216169830959,train_num_sample:141,depth:4,left_tree:{split_feature: DurtionMonth,split_value:47,gini_value:0.44063758917896445,train_num_sample:131,depth:5,left_tree:{split_feature: Creditmount,split_value:1546.0,gini_value:0.452027119958529,train_num_sample:111,depth:6,left_tree:{leaf_value:0,train_num_sample:11,depth:7},right_tree:{leaf_value:0,train_num_sample:100,depth:7}},right_tree:{leaf_value:0,train_num_sample:20,depth:6}},right_tree:{leaf_value:0,train_num_sample:10,depth:5}},right_tree:{leaf_value:1,train_num_sample:4,depth:4}},right_tree:{split_feature: Creditmount,split_value:1381,gini_value:0.3060106287008664,train_num_sample:41,depth:3,left_tree:{leaf_value:0,train_num_sample:6,depth:4},right_tree:{leaf_value:1,train_num_sample:35,depth:4}}}},right_tree:{leaf_value:1,train_num_sample:354,depth:1}}","[1, 2]",0.8153310104529617,0.6678571428571429,0.8357142857142857,0.7959183673469388,0.735,"[[117  23]
 [ 30  30]]",9,23,0.81
3,"{split_feature:Sttusccount,split_value:12,gini_value:0.37236135990218167,train_num_sample:800,depth:0,left_tree:{split_feature: DurtionMonth,split_value:21,gini_value:0.4649306950407675,train_num_sample:440,depth:1,left_tree:{split_feature: CreditHistory,split_value:31,gini_value:0.41389944319549754,train_num_sample:250,depth:2,left_tree:{split_feature: Purpose,split_value:46,gini_value:0.20832807533503647,train_num_sample:23,depth:3,left_tree:{leaf_value:0,train_num_sample:20,depth:4},right_tree:{leaf_value:1,train_num_sample:3,depth:4}},right_tree:{split_feature: Creditmount,split_value:7477.909090909091,gini_value:0.3923419046857641,train_num_sample:227,depth:3,left_tree:{leaf_value:1,train_num_sample:220,depth:4},right_tree:{leaf_value:0,train_num_sample:7,depth:4}}},right_tree:{split_feature: Svingsccount,split_value:63,gini_value:0.46778340232433196,train_num_sample:190,depth:2,left_tree:{split_feature: DurtionMonth,split_value:47,gini_value:0.44593147650140524,train_num_sample:158,depth:3,left_tree:{split_feature: ge,split_value:61,gini_value:0.46133507763214776,train_num_sample:127,depth:4,left_tree:{leaf_value:0,train_num_sample:123,depth:5},right_tree:{leaf_value:1,train_num_sample:4,depth:5}},right_tree:{split_feature: ResidenceSince,split_value:1,gini_value:0.1652615261091337,train_num_sample:31,depth:4,left_tree:{leaf_value:1,train_num_sample:2,depth:5},right_tree:{leaf_value:0,train_num_sample:29,depth:5}}},right_tree:{split_feature:Sttusccount,split_value:11,gini_value:0.3158384960589631,train_num_sample:32,depth:3,left_tree:{split_feature: InstllmentRte,split_value:2,gini_value:0.21734951654819884,train_num_sample:14,depth:4,left_tree:{leaf_value:1,train_num_sample:3,depth:5},right_tree:{split_feature: CreditHistory,split_value:32,gini_value:0.006666666666666666,train_num_sample:11,depth:5,left_tree:{leaf_value:0,train_num_sample:9,depth:6},right_tree:{leaf_value:1,train_num_sample:2,depth:6}}},right_tree:{split_feature: Creditmount,split_value:7758,gini_value:0.059783289165151736,train_num_sample:18,depth:4,left_tree:{leaf_value:1,train_num_sample:15,depth:5},right_tree:{leaf_value:0,train_num_sample:3,depth:5}}}}},right_tree:{split_feature: DurtionMonth,split_value:4,gini_value:0.21226019993167244,train_num_sample:360,depth:1,left_tree:{leaf_value:1,train_num_sample:4,depth:2},right_tree:{leaf_value:1,train_num_sample:356,depth:2}}}","[1, 2]",0.8299319727891157,0.6690476190476191,0.8714285714285714,0.7922077922077922,0.75,"[[122  18]
 [ 32  28]]",5,15,0.78875
