,lda_class_all,var_class_all,dist_class_all,can
0,"{2: [0.20132865792121388], 1: [0.17940509087600887], 0: [0.6298725934505301]}","{2: [0.5138198605579056], 1: [0.8378851102328059], 0: [0.5460207284833618]}","{0: [0.0591042793645596], 1: [0, 0.05931478683230105], 2: [0.06774763182210645, 0], 3: [0.2080279565531456, 0]}","[1, 2]"
1,"{3: [0.04884650374039108], 2: [0.16575603534045588], 1: [0.7138895305770045], 0: [1.0144995473554046]}","{3: [0.5195057566933623], 2: [0.951774888780437], 1: [0.803304576556466], 0: [0.6032822093069024]}","{0: [0.0551102584045034], 1: [0, 0.04303556614691399], 2: [0.19979024524563035, 0.0495961070868157], 3: [0.09402495181438898, 0], 4: [0, 0.8]}","[1, 2]"
2,{0: [0.5411462639609987]},{0: [0.5323389700851003]},"{0: [0.06306647301874847], 1: [0, 0.06708108390774035]}","[1, 2]"
3,"{2: [0.14288132416645125], 1: [0.6831958551782649], 0: [0.9783237052891286]}","{2: [0.9546275865971109], 1: [0.7878951677220994], 0: [0.6023540974076126]}","{0: [0.05864261527036072], 1: [0, 0.04598349271815705], 2: [0.19979024524563035, 0.05448058637618082], 3: [0.1331894843381054, 0]}","[1, 2]"
4,{0: [0.5111142934842627]},{0: [0.5511891813179056]},"{0: [0.05985357100321448], 1: [0, 0.07450075604910453]}","[1, 2]"
