,lda_class_all,var_class_all,dist_class_all,can
0,"{2: [0.7442203769813015], 1: [2.6663303229773887], 0: [1.2930887925641161]}","{2: [1.0555262039310693], 1: [1.171900656804965], 0: [1.050408072022271]}","{0: [0.591042793645596], 1: [0, 0.5931478683230105], 2: [0.6774763182210646, 0], 3: [2.080279565531456, 0]}","[1, 2]"
1,"{3: [0.7326975561058662], 2: [2.6806101105526654], 1: [1.2706645917037662], 0: [1.9257777409697407]}","{3: [0.7792586350400436], 2: [1.3608135100435386], 1: [0.9868753495052237], 0: [1.1396176516909293]}","{0: [0.551102584045034], 1: [0, 0.43035566146913995], 2: [1.9979024524563036, 0.495961070868157], 3: [0.9402495181438898, 0], 4: [0, 8.0]}","[1, 2]"
2,{0: [1.155381091982036]},{0: [1.0213815072178813]},"{0: [0.6306647301874847], 1: [0, 0.6708108390774036]}","[1, 2]"
3,"{2: [2.5682095169258337], 1: [1.2832457565242363], 0: [1.8881851438768338]}","{2: [1.8063248579900224], 1: [0.9821482586553674], 0: [1.1444491772219816]}","{0: [0.5864261527036072], 1: [0, 0.4598349271815705], 2: [1.9979024524563036, 0.5448058637618082], 3: [1.331894843381054, 0]}","[1, 2]"
4,{0: [1.1036479551413272]},{0: [1.0599821944380956]},"{0: [0.5985357100321448], 1: [0, 0.7450075604910453]}","[1, 2]"
