,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can,score_train
0,0.7100000000000001,0.6579785352046232,0.7913669064748201,0.6595238095238095,0.7857142857142857,0.7971014492753623,0.71,"[[110  30]
 [ 28  32]]",12,83,"[1, 1, 2]",0.91
1,0.695,0.645090909090909,0.7781818181818181,0.6488095238095237,0.7642857142857142,0.7925925925925926,0.695,"[[107  33]
 [ 28  32]]",13,75,"[2, 1, 2]",0.8975
2,0.7100000000000001,0.6321664129883309,0.8013698630136986,0.6261904761904762,0.8357142857142857,0.7697368421052632,0.71,"[[117  23]
 [ 35  25]]",14,119,"[3, 1, 2]",0.905
3,0.695,0.627765064836003,0.7859649122807018,0.625,0.8,0.7724137931034483,0.695,"[[112  28]
 [ 33  27]]",14,127,"[5, 1, 2]",0.9
4,0.645,0.5415657788539144,0.7593220338983051,0.5416666666666667,0.8,0.7225806451612903,0.645,"[[112  28]
 [ 43  17]]",16,157,"[7, 1, 2]",0.895
5,0.675,0.5750384099898662,0.7811447811447811,0.5726190476190476,0.8285714285714286,0.7388535031847133,0.675,"[[116  24]
 [ 41  19]]",14,175,"[10, 1, 2]",0.88125
