,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can,score_train
0,0.75,0.6666666666666667,0.8333333333333334,0.6547619047619047,0.8928571428571429,0.78125,0.75,"[[125  15]
 [ 35  25]]",12,48,"[1, 2]",0.87
