,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can,score_train
0,0.745,0.6707021791767555,0.8271186440677966,0.6607142857142857,0.8714285714285714,0.7870967741935484,0.745,"[[122  18]
 [ 33  27]]",17,70,"[1, 2]",0.9075
