,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can,score_train
0,0.8924528301886793,0.8917402195297635,0.8829568788501028,0.8936572199730095,0.9052631578947369,0.8617234468937875,0.8924528301886793,"[[430  45]
 [ 69 516]]",19,245,"[1, 2]",0.9438679245283019
