,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can,score_train
0,0.8716981132075472,0.8706811486556796,0.8592132505175983,0.871884840305893,0.8736842105263158,0.845213849287169,0.8716981132075472,"[[415  60]
 [ 76 509]]",25,237,"[1, 2]",0.9547169811320755
