,f1_score1,f1_score2,f1_score,roc_auc,recall,prec,acc,score_arr,depth,num_node,can
0,0.6831591173054588,0.6799633389442239,0.6563910565638552,0.6817193675889328,0.65,0.6703216374269005,0.6831591173054588,"[[12.6, 6.8], [6.4, 15.8]]",5.0,11.8,"[1, 0.02, 0.02, 1, 2]"
1,0.7023228803716608,0.6930392230608207,0.6530288102701896,0.6978063241106719,0.63,0.7118431372549019,0.7023228803716608,"[[12.2, 7.2], [5.2, 17.0]]",4.0,5.8,"[1, 0.04, 0.04, 1, 2]"
2,0.7167247386759582,0.7094746235019244,0.68109304268423,0.7158279592261285,0.6731578947368421,0.725665522501907,0.7167247386759581,"[[13.0, 6.4], [5.4, 16.8]]",4.8,10.6,"[2, 0.02, 0.02, 1, 2]"
3,0.7023228803716609,0.6895670724865629,0.6280798771121352,0.6918733097566049,0.5363157894736842,0.7659848484848485,0.7023228803716608,"[[10.4, 9.0], [3.4, 18.8]]",3.0,4.4,"[2, 0.04, 0.04, 1, 2]"
4,0.6873403019744483,0.6819650557845705,0.6463675213675214,0.6837819846057832,0.6189473684210526,0.6916821465428276,0.6873403019744483,"[[12.0, 7.4], [5.6, 16.6]]",4.4,10.6,"[3, 0.02, 0.02, 1, 2]"
5,0.7120789779326364,0.7005993041722944,0.6464189208653819,0.7020709382151029,0.5563157894736841,0.7934521687462864,0.7120789779326364,"[[10.8, 8.6], [3.4, 18.8]]",3.0,4.6,"[3, 0.04, 0.04, 1, 2]"
6,0.6684088269454123,0.6586359956729085,0.6143457607674125,0.6652111504056583,0.6094736842105263,0.6430981299402352,0.6684088269454123,"[[11.8, 7.6], [6.2, 16.0]]",5.0,9.4,"[5, 0.02, 0.02, 1, 2]"
7,0.7168408826945412,0.7031737330817845,0.6413787646045711,0.7066881630954857,0.5473684210526315,0.7881130634071811,0.7168408826945412,"[[10.6, 8.8], [3.0, 19.2]]",2.6,4.2,"[5, 0.04, 0.04, 1, 2]"
8,0.6969802555168408,0.6850724365917336,0.6336938603192472,0.6916933638443936,0.6094736842105263,0.685432178932179,0.696980255516841,"[[11.8, 7.6], [5.0, 17.2]]",5.0,8.6,"[7, 0.02, 0.02, 1, 2]"
9,0.7119628339140535,0.6910882839596069,0.6117873345111124,0.6979613064281256,0.4947368421052632,0.8079320679320678,0.7119628339140534,"[[9.6, 9.8], [2.2, 20.0]]",2.0,3.2,"[7, 0.04, 0.04, 1, 2]"
10,0.7361207897793264,0.7310567683096612,0.7124482053893818,0.735879966715207,0.7342105263157894,0.7087857142857142,0.7361207897793264,"[[14.2, 5.2], [5.8, 16.4]]",6.6,11.4,"[10, 0.02, 0.02, 1, 2]"
11,0.7120789779326364,0.6953422680649572,0.6250267379679145,0.6993967131266903,0.5157894736842105,0.7976023976023977,0.7120789779326364,"[[10.0, 9.4], [2.6, 19.6]]",2.6,4.4,"[10, 0.04, 0.04, 1, 2]"
